e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
0.0,20,300000,20,-0.001857558652348479,0.0036761841282441842,0.01881588196851474,465.03974666666664,0.8371572200789213,324.0,0.49998000000000004,-0.0007158647843678218,0.0018265012207371201,-0.0007386986617274356,0.0017914899084527892,-0.0007729494777668553,0.0017449078081352217,-0.0008300341711658878,0.001684500950064632,-0.0010012882513629863,0.001649704785845836,-0.0012867117183581504,0.002052568174273112,-0.001857558652348479,0.0036761841282441842
0.0125,21,300000,20,-0.17841854325767365,0.0036535786628000364,0.016954279836663668,463.06519333333335,0.8335272838650393,323.0,0.4488333333333333,-0.0007158647843678218,0.0018265012207371201,-0.004269918353833939,0.00179117274169887,-0.009600998708033114,0.0017440458296033685,-0.018486132631698404,0.0016825495970138609,-0.04514153440269428,0.0016434518197643215,-0.08956720402102074,0.0020391087917804684,-0.17841854325767365,0.0036535786628000364
0.025,22,300000,20,-0.36573524687442005,0.0036032710001902553,0.01555321071978961,454.45082,0.8192336370150654,318.0,0.3961866666666667,-0.0007158647843678218,0.0018265012207371201,-0.008016252426168867,0.001791426524477607,-0.018966833888870435,0.0017445172657435041,-0.03721780299337305,0.0016829045868019764,-0.09197071030688089,0.0016395765861217226,-0.18322555582939395,0.002019939472146712,-0.36573524687442005,0.0036032710001902553
0.05,23,300000,20,-0.6977495440759731,0.0034043141954798366,0.020291624943693524,430.17196,0.7735878963519238,300.0,0.3003133333333333,-0.0007158647843678218,0.0018265012207371201,-0.014656538370199926,0.0017911920737143652,-0.03556754874894808,0.001743321804225112,-0.07041923271352835,0.0016783711347820025,-0.17497428460726913,0.0016119470278265677,-0.3492327044301704,0.001930803838544722,-0.6977495440759731,0.0034043141954798366
0.075,24,300000,20,-0.9774337395370744,0.003127114267355448,0.014110544076740162,392.3618466666667,0.7020690108399897,274.0,0.22038666666666665,-0.0007158647843678218,0.0018265012207371201,-0.020250222279421953,0.0017912316585361105,-0.04955175852200315,0.001742625431138559,-0.09838765225963848,0.001674156846566177,-0.24489533347254444,0.0015790822734761051,-0.4890748021607211,0.0018128490525637238,-0.9774337395370744,0.003127114267355448
0.1,25,300000,20,-1.1865500269103406,0.002816739589952356,0.011607759904219923,347.96919333333335,0.622631397575751,243.0,0.15767666666666666,-0.0007158647843678218,0.0018265012207371201,-0.024432548026887282,0.0017908958358434448,-0.06000757289066647,0.0017409779867999554,-0.11929928099696514,0.0016679980764944856,-0.29717440531586103,0.0015406981632324335,-0.5936329458473544,0.0016790725828586023,-1.1865500269103406,0.002816739589952356
0.15,26,300000,20,-1.448893389732201,0.0022097069453530867,0.007190508935045261,261.84937,0.46452932561930343,184.0,0.07454,-0.0007158647843678218,0.0018265012207371201,-0.029679415283324483,0.00179049195042982,-0.07312474103175948,0.001738628380003667,-0.14553361727915112,0.0016585137119790472,-0.36276024602132606,0.0014767829657866746,-0.7248046272582844,0.0014330380362816957,-1.448893389732201,0.0022097069453530867
0.2,27,300000,20,-1.5530646380353512,0.0017798716173612246,0.0054198902239778884,191.39908666666668,0.33725540080201266,135.0,0.03428333333333333,-0.0007158647843678218,0.0018265012207371201,-0.0317628402493875,0.0017902846347800038,-0.078333303446917,0.001737355689053422,-0.1559507421094662,0.0016532574228470523,-0.3888030580971137,0.0014398505005102208,-0.7768902514098596,0.0012744265741096894,-1.5530646380353512,0.0017798716173612246
0.25,28,300000,20,-1.5742657301266005,0.0015202107527636534,0.00671155790165983,139.10354666666666,0.24089606487954665,99.0,0.015739999999999997,-0.0007158647843678218,0.0018265012207371201,-0.03218686209121247,0.0017901965840626838,-0.07939335805147946,0.001736758236691556,-0.1580708513185911,0.001650702076487773,-0.39410333111992596,0.0014212234583611894,-0.7874907974554841,0.0011875555814027387,-1.5742657301266005,0.0015202107527636534
0.3,29,300000,20,-1.5608207459005943,0.0013831538698864802,0.004578727898263236,102.87879666666667,0.1743587388185805,74.0,0.007176666666666667,-0.0007158647843678218,0.0018265012207371201,-0.03191796240669235,0.0017901669310793947,-0.07872110884017913,0.0017365087981739472,-0.15672635289599046,0.0016495700836039304,-0.3907420850634244,0.0014126261965937874,-0.7807683053424809,0.0011451998857654802,-1.5608207459005943,0.0013831538698864802
