e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
0.25,28,100000,20,-1.5780269513457024,0.0025949846548812567,0.01169532877392554,139.22781,0.4168625364191194,99.0,0.014750000000000003,0.001479920008243484,0.003160030122454638,-0.030110217418835437,0.003097269686945683,-0.07749542355945382,0.0030048444736441486,-0.15647076712715113,0.002855867739040057,-0.393396797830243,0.0024572734923029977,-0.7882735156687295,0.002044591171946401,-1.5780269513457024,0.0025949846548812567
0.3,29,100000,20,-1.559617779943646,0.002367404722207611,0.010329185156839053,103.06312,0.3038712265678989,74.0,0.006739999999999999,0.001479920008243484,0.003160030122454638,-0.0297420339907943,0.003097357302548112,-0.07657496498935099,0.0030047757082761134,-0.15462984998694546,0.0028546897624426586,-0.3887945049797288,0.0024448154922570237,-0.7790689299677013,0.0019775496758913753,-1.559617779943646,0.002367404722207611
0.35,30,100000,20,-1.5277289602145945,0.002274687781498126,0.009384349841836555,77.46096,0.22179734962218772,56.0,0.00341,0.001479920008243484,0.003160030122454638,-0.029104257596213275,0.0030974063716075547,-0.07498052400289842,0.0030047886690343674,-0.15144096801404033,0.0028543188244534753,-0.380822300047466,0.0024402412958268783,-0.7631245201031756,0.0019517109602306037,-1.5277289602145945,0.002274687781498126
0.4,31,100000,20,-1.4891447244835139,0.002214741430059502,0.010759219107688863,59.56516,0.16570468467176544,44.0,0.00163,0.001479920008243484,0.003160030122454638,-0.028332572881591665,0.003097069797475791,-0.07305131221634438,0.0030038792131674,-0.14758254444093225,0.002852256210658316,-0.3711762411146959,0.0024329081881208437,-0.7438324022376351,0.0019278678417776962,-1.4891447244835139,0.002214741430059502
0.5,32,100000,20,-1.4123076180588692,0.0021805487088685485,0.01204257007825934,37.92356,0.09776062878618061,29.0,0.00038,0.001479920008243484,0.003160030122454638,-0.026795830753098777,0.003097147627346438,-0.06920945689511217,0.003004035392451213,-0.13989883379846782,0.00285242920356191,-0.3519669645085347,0.0024320436418287517,-0.7054138490253128,0.0019199006811709265,-1.4123076180588692,0.0021805487088685485
0.6,33,100000,20,-1.3350712827839606,0.0022012651292141984,0.009484803313083198,26.22028,0.062001091994980904,21.0,7.000000000000001e-05,0.001479920008243484,0.003160030122454638,-0.025251104047600597,0.0030971130185105627,-0.06534764013136672,0.0030039720450014415,-0.13217520027097693,0.0028523865456000276,-0.3326578806898075,0.0024327169167152316,-0.6667956813878585,0.0019249714205502755,-1.3350712827839606,0.0022012651292141984
0.75,34,100000,20,-1.2247602600420426,0.002230783500410164,0.007407039488097287,17.02866,0.03486962782929364,14.0,3.0000000000000004e-05,0.001479920008243484,0.003160030122454638,-0.023044883592762234,0.0030970684962307155,-0.05983208899427082,0.0030038941309862804,-0.12114409799678513,0.0028523517748231097,-0.305080125004328,0.002433752138095031,-0.6116401700168995,0.0019323655476598833,-1.2247602600420426,0.002230783500410164
1.0,35,100000,20,-1.0595401547873533,0.0022992615091000463,0.012575265954990747,10.38983,0.017263800453523,9.0,0.0,0.001479920008243484,0.003160030122454638,-0.01974048148766845,0.003097200611832333,-0.051571083731536356,0.0030043032517469916,-0.10462208747131621,0.002853454176070609,-0.26377509869065574,0.00243909392426958,-0.529030117389555,0.0019545956842800527,-1.0595401547873533,0.0022992615091000463
1.25,36,100000,20,-0.9185672542052807,0.0023959538478842547,0.006834222622859116,7.40151,0.010393607529138989,7.0,0.0,0.001479920008243484,0.003160030122454638,-0.016921023476027,0.0030971173202929405,-0.04452243870243273,0.0030042108052297013,-0.09052479741310894,0.002853688437941746,-0.22853187354513757,0.0024435385864489067,-0.4585436670985186,0.0019811726453646547,-0.9185672542052807,0.0023959538478842547
1.5,37,100000,20,-0.8013150816942338,0.00248795620256477,0.008151100672455221,5.74897,0.007069203570940029,5.0,0.0,0.001479920008243484,0.003160030122454638,-0.014575980025806061,0.0030972697718319553,-0.03865983007688038,0.0030047061258190247,-0.07879958016200424,0.002855090538599358,-0.19921883041737584,0.0024507710107034087,-0.39991758084299517,0.0020117481335334597,-0.8013150816942338,0.00248795620256477
2.0,38,100000,20,-0.6229954133958927,0.002667862787416584,0.013187168880013051,4.01087,0.0040626448874883,4.0,0.0,0.001479920008243484,0.003160030122454638,-0.01100958665983924,0.0030970312797612047,-0.029743846661963325,0.0030043465970008795,-0.06096761333217013,0.0028552286190389495,-0.15463891334279053,0.0024589773880727777,-0.3107577466938246,0.002062873363718914,-0.6229954133958927,0.002667862787416584
2.5,39,100000,20,-0.49108768911846595,0.0027895286809800812,0.014295750466708923,3.11708,0.0027732651596983036,3.0,0.0,0.001479920008243484,0.003160030122454638,-0.008371432174290703,0.003097476035428333,-0.023148460448091986,0.0030056266449626757,-0.04777684090442745,0.0028583914013002123,-0.12166198227343386,0.0024722223495369663,-0.2448038845551112,0.0021102593008897066,-0.49108768911846595,0.0027895286809800812
3.0,40,100000,20,-0.3869657685998517,0.002865268723500167,0.010818024543758529,2.57588,0.0020731775699761863,3.0,0.0,0.001479920008243484,0.003160030122454638,-0.006288993763918422,0.0030976764705822313,-0.01794236442216128,0.003006236246147307,-0.03736464885256604,0.0028599999108552434,-0.09563150214378031,0.002479695875525113,-0.1927429242958041,0.0021386727509593545,-0.3869657685998517,0.002865268723500167
