layer,detector_family,detector_short,source_priority,m,rho,gamma_tilde,gamma_tilde_exact,gamma_tilde_se,gamma_ci95_lo,gamma_ci95_hi,lambda,abs_lambda,abs_lambda_lo,abs_lambda_hi,class,local_first_order_dynamics,gamma_regime,gamma_evidence_class,evidence_class,uncertainty_status,classification_reportable_as_robust,rho_in_admissible_domain,cell_kind
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.15,7.5,15/2,,,,-0.975,0.975,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.2,7.5,15/2,,,,-1.3,1.3,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.25,7.5,15/2,,,,-1.625,1.625,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.4,7.5,15/2,,,,-2.6,2.6,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.6,7.5,15/2,,,,-3.9,3.9,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.8,7.5,15/2,,,,-5.2,5.2,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,1.0,7.5,15/2,,,,-6.5,6.5,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.0,7.5,15/2,,,,-0.0,0.0,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.01,7.5,15/2,,,,-0.065,0.065,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.02,7.5,15/2,,,,-0.13,0.13,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.03,7.5,15/2,,,,-0.195,0.195,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.04,7.5,15/2,,,,-0.26,0.26,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.05,7.5,15/2,,,,-0.325,0.325,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.06,7.5,15/2,,,,-0.39,0.39,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.07,7.5,15/2,,,,-0.45500000000000007,0.45500000000000007,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.08,7.5,15/2,,,,-0.52,0.52,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.09,7.5,15/2,,,,-0.585,0.585,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.1,7.5,15/2,,,,-0.65,0.65,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.12,7.5,15/2,,,,-0.78,0.78,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.15,7.5,15/2,,,,-0.975,0.975,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.2,7.5,15/2,,,,-1.3,1.3,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.25,7.5,15/2,,,,-1.625,1.625,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.4,7.5,15/2,,,,-2.6,2.6,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.6,7.5,15/2,,,,-3.9,3.9,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,0.8,7.5,15/2,,,,-5.2,5.2,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,2,1.0,7.5,15/2,,,,-6.5,6.5,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.0,7.5,15/2,,,,-0.0,0.0,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.01,7.5,15/2,,,,-0.065,0.065,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.02,7.5,15/2,,,,-0.13,0.13,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.03,7.5,15/2,,,,-0.195,0.195,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.04,7.5,15/2,,,,-0.26,0.26,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.05,7.5,15/2,,,,-0.325,0.325,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.06,7.5,15/2,,,,-0.39,0.39,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.07,7.5,15/2,,,,-0.45500000000000007,0.45500000000000007,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.08,7.5,15/2,,,,-0.52,0.52,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.09,7.5,15/2,,,,-0.585,0.585,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.1,7.5,15/2,,,,-0.65,0.65,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.12,7.5,15/2,,,,-0.78,0.78,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.15,7.5,15/2,,,,-0.975,0.975,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.2,7.5,15/2,,,,-1.3,1.3,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.25,7.5,15/2,,,,-1.625,1.625,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.4,7.5,15/2,,,,-2.6,2.6,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.6,7.5,15/2,,,,-3.9,3.9,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,0.8,7.5,15/2,,,,-5.2,5.2,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,3,1.0,7.5,15/2,,,,-6.5,6.5,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.0,7.5,15/2,,,,-0.0,0.0,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.01,7.5,15/2,,,,-0.065,0.065,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.02,7.5,15/2,,,,-0.13,0.13,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.03,7.5,15/2,,,,-0.195,0.195,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.04,7.5,15/2,,,,-0.26,0.26,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.05,7.5,15/2,,,,-0.325,0.325,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.06,7.5,15/2,,,,-0.39,0.39,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.07,7.5,15/2,,,,-0.45500000000000007,0.45500000000000007,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.08,7.5,15/2,,,,-0.52,0.52,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.09,7.5,15/2,,,,-0.585,0.585,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.1,7.5,15/2,,,,-0.65,0.65,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.12,7.5,15/2,,,,-0.78,0.78,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.15,7.5,15/2,,,,-0.975,0.975,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.2,7.5,15/2,,,,-1.3,1.3,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.25,7.5,15/2,,,,-1.625,1.625,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.4,7.5,15/2,,,,-2.6,2.6,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.6,7.5,15/2,,,,-3.9,3.9,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,0.8,7.5,15/2,,,,-5.2,5.2,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,5,1.0,7.5,15/2,,,,-6.5,6.5,,,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.0,4.0,4,,,,-0.0,0.0,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.01,4.0,4,,,,-0.03,0.03,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.02,4.0,4,,,,-0.06,0.06,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.03,4.0,4,,,,-0.09,0.09,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.04,4.0,4,,,,-0.12,0.12,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.05,4.0,4,,,,-0.15000000000000002,0.15000000000000002,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.06,4.0,4,,,,-0.18,0.18,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.07,4.0,4,,,,-0.21000000000000002,0.21000000000000002,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.08,4.0,4,,,,-0.24,0.24,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_SR_WITNESS,Priority-2 exact finite-support SR-compatible witness,SR-witness,2,1,0.09,4.0,4,,,,-0.27,0.27,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
